DATETIME,ISIN,PRICE
'2023-02-13','US912810RF75',169.45
'2023-02-20','US912810RF75',169.36
'2023-02-27','US912810RF75',169.36
'2023-03-06','US912810RF75',169.34
'2023-03-13','US912810RF75',169.02
'2023-03-20','US912810RF75',169.23
'2023-03-27','US912810RF75',169.17
'2023-04-03','US912810RF75',169.35
'2023-04-11','US912810RF75',169.69
'2023-04-17','US912810RF75',169.56
'2023-04-24','US912810RF75',169.32
'2023-05-01','US912810RF75',169.26
'2023-05-08','US912810RF75',169.5
'2023-05-15','US912810RF75',169.12
'2023-05-22','US912810RF75',169.24
'2023-05-29','US912810RF75',169.5
'2023-06-05','US912810RF75',169.26
'2023-06-13','US912810RF75',169.31
'2023-06-19','US912810RF75',169.0
'2023-06-26','US912810RF75',169.2
'2023-07-03','US912810RF75',169.53
'2023-07-10','US912810RF75',169.3
'2023-07-17','US912810RF75',169.35
'2023-07-24','US912810RF75',169.39
'2023-07-31','US912810RF75',169.25
'2023-08-07','US912810RF75',169.02
'2023-08-14','US912810RF75',169.58
'2023-08-21','US912810RF75',169.34
'2023-08-28','US912810RF75',169.13
'2023-08-31','US912810RF75',169.09
'2018-10-08','US912810PV44',158.49
'2018-10-15','US912810PV44',158.51
'2018-10-22','US912810PV44',158.54
'2018-10-29','US912810PV44',158.64
'2018-11-05','US912810PV44',158.44
'2018-11-12','US912810PV44',158.75
'2018-11-19','US912810PV44',158.54
'2018-11-26','US912810PV44',158.85
'2018-12-03','US912810PV44',158.43
'2018-12-10','US912810PV44',158.62
'2018-12-17','US912810PV44',158.86
'2018-12-24','US912810PV44',158.65
'2018-12-31','US912810PV44',158.68
'2019-01-07','US912810PV44',158.89
'2019-01-14','US912810PV44',158.55
'2019-01-21','US912810PV44',158.76
'2019-01-28','US912810PV44',158.74
'2019-02-04','US912810PV44',158.76
'2019-02-11','US912810PV44',158.57
'2019-02-18','US912810PV44',158.49
'2019-02-25','US912810PV44',158.67
'2019-03-04','US912810PV44',158.76
'2019-03-11','US912810PV44',158.73
'2019-03-18','US912810PV44',158.55
'2019-03-25','US912810PV44',158.67
'2019-04-01','US912810PV44',158.49
'2019-04-08','US912810PV44',158.83
'2019-04-15','US912810PV44',158.67
'2019-04-23','US912810PV44',158.85
'2019-04-29','US912810PV44',158.65
'2019-05-06','US912810PV44',158.52
'2019-05-13','US912810PV44',158.53
'2019-05-20','US912810PV44',158.64
'2019-05-27','US912810PV44',158.74
'2019-06-03','US912810PV44',158.58
'2019-06-10','US912810PV44',158.75
'2019-06-17','US912810PV44',158.73
'2019-06-24','US912810PV44',158.72
'2019-07-01','US912810PV44',158.94
'2019-07-08','US912810PV44',158.75
'2019-07-15','US912810PV44',158.64
'2019-07-22','US912810PV44',158.69
'2019-07-29','US912810PV44',158.7
'2019-08-05','US912810PV44',158.5
'2019-08-12','US912810PV44',158.58
'2019-08-19','US912810PV44',158.73
'2019-08-26','US912810PV44',158.54
'2019-09-02','US912810PV44',158.93
'2019-09-09','US912810PV44',158.8
'2019-09-16','US912810PV44',158.86
'2019-09-23','US912810PV44',158.64
'2019-09-30','US912810PV44',158.66
'2019-10-07','US912810PV44',158.58
'2019-10-14','US912810PV44',158.1
'2019-10-21','US912810PV44',158.82
'2019-10-28','US912810PV44',158.76
'2019-11-04','US912810PV44',158.97
'2019-11-11','US912810PV44',158.24
'2019-11-18','US912810PV44',158.66
'2019-11-25','US912810PV44',158.52
'2019-12-02','US912810PV44',158.74
'2019-12-09','US912810PV44',158.35
'2019-12-16','US912810PV44',158.76
'2019-12-23','US912810PV44',158.67
'2019-12-30','US912810PV44',158.65
'2020-01-06','US912810PV44',158.55
'2020-01-13','US912810PV44',158.65
'2020-01-20','US912810PV44',158.51
'2020-01-27','US912810PV44',158.71
'2020-02-03','US912810PV44',158.77
'2020-02-10','US912810PV44',158.55
'2020-02-17','US912810PV44',158.64
'2020-02-24','US912810PV44',158.83
'2020-03-02','US912810PV44',158.91
'2020-03-09','US912810PV44',158.51
'2020-03-16','US912810PV44',158.61
'2020-03-23','US912810PV44',158.78
'2020-03-30','US912810PV44',159.26
'2020-04-06','US912810PV44',159.19
'2020-04-13','US912810PV44',158.38
'2020-04-20','US912810PV44',158.94
'2020-04-27','US912810PV44',158.78
'2020-05-04','US912810PV44',158.72
'2020-05-11','US912810PV44',158.56
'2020-05-18','US912810PV44',158.7
'2020-05-25','US912810PV44',158.63
'2020-06-01','US912810PV44',158.62
'2020-06-08','US912810PV44',158.7
'2020-06-15','US912810PV44',158.66
'2020-06-22','US912810PV44',158.59
'2020-06-29','US912810PV44',158.68
'2020-07-06','US912810PV44',158.35
'2020-07-13','US912810PV44',158.87
'2020-07-20','US912810PV44',158.63
'2020-07-27','US912810PV44',158.68
'2020-08-03','US912810PV44',158.63
'2020-08-10','US912810PV44',158.63
'2020-08-17','US912810PV44',158.66
'2020-08-24','US912810PV44',158.64
'2020-08-31','US912810PV44',158.72
'2020-09-07','US912810PV44',158.61
'2020-09-14','US912810PV44',158.52
'2020-09-21','US912810PV44',158.67
'2020-09-28','US912810PV44',158.63
'2020-10-05','US912810PV44',158.59
'2020-10-12','US912810PV44',158.71
'2020-10-19','US912810PV44',158.58
'2020-10-26','US912810PV44',158.65
'2020-11-02','US912810PV44',158.6
'2020-11-09','US912810PV44',158.55
'2020-11-16','US912810PV44',158.66
'2020-11-23','US912810PV44',158.55
'2020-11-30','US912810PV44',158.61
'2020-12-07','US912810PV44',158.66
'2020-12-14','US912810PV44',158.57
'2020-12-21','US912810PV44',158.67
'2020-12-29','US912810PV44',158.64
'2021-01-04','US912810PV44',158.54
'2021-01-11','US912810PV44',158.73
'2021-01-18','US912810PV44',158.6
'2021-01-25','US912810PV44',158.66
'2021-02-01','US912810PV44',158.64
'2021-02-08','US912810PV44',158.44
'2021-02-15','US912810PV44',158.67
'2021-02-22','US912810PV44',158.66
'2021-03-01','US912810PV44',158.61
'2021-03-08','US912810PV44',158.6
'2021-03-15','US912810PV44',158.6
'2021-03-22','US912810PV44',158.48
'2021-03-29','US912810PV44',158.32
'2021-04-05','US912810PV44',158.62
'2021-04-12','US912810PV44',158.53
'2021-04-19','US912810PV44',158.57
'2021-04-26','US912810PV44',158.67
'2021-05-03','US912810PV44',158.45
'2021-05-10','US912810PV44',158.79
'2021-05-17','US912810PV44',158.7
'2021-05-24','US912810PV44',158.64
'2021-05-31','US912810PV44',158.57
'2021-06-07','US912810PV44',158.76
'2021-06-14','US912810PV44',158.56
'2021-06-21','US912810PV44',158.61
'2021-06-28','US912810PV44',158.67
'2021-07-05','US912810PV44',158.65
'2021-07-12','US912810PV44',158.69
'2021-07-19','US912810PV44',158.41
'2021-07-26','US912810PV44',158.57
'2021-08-02','US912810PV44',158.73
'2021-08-09','US912810PV44',158.75
'2021-08-16','US912810PV44',158.64
'2021-08-23','US912810PV44',158.73
'2021-08-30','US912810PV44',158.66
'2021-09-06','US912810PV44',158.5
'2021-09-13','US912810PV44',158.63
'2021-09-20','US912810PV44',158.61
'2021-09-27','US912810PV44',158.61
'2021-10-04','US912810PV44',158.65
'2021-10-11','US912810PV44',158.58
'2021-10-18','US912810PV44',158.56
'2021-10-25','US912810PV44',158.48
'2021-11-01','US912810PV44',158.68
'2021-11-08','US912810PV44',158.43
'2021-11-15','US912810PV44',158.52
'2021-11-22','US912810PV44',158.5
'2021-11-29','US912810PV44',158.63
'2021-12-06','US912810PV44',158.87
'2021-12-13','US912810PV44',158.36
'2021-12-20','US912810PV44',158.61
'2021-12-28','US912810PV44',158.63
'2022-01-03','US912810PV44',158.74
'2022-01-10','US912810PV44',158.48
'2022-01-17','US912810PV44',158.8
'2022-01-24','US912810PV44',158.48
'2022-01-31','US912810PV44',158.6
'2022-02-07','US912810PV44',158.25
'2022-02-14','US912810PV44',158.54
'2022-02-21','US912810PV44',158.61
'2022-02-28','US912810PV44',158.54
'2022-03-07','US912810PV44',158.39
'2022-03-14','US912810PV44',158.51
'2022-03-21','US912810PV44',158.7
'2022-03-28','US912810PV44',158.55
'2022-04-04','US912810PV44',158.98
'2022-04-11','US912810PV44',158.16
'2022-04-19','US912810PV44',158.32
'2022-04-26','US912810PV44',157.99
'2022-05-02','US912810PV44',158.62
'2022-05-09','US912810PV44',158.34
'2022-05-16','US912810PV44',158.58
'2022-05-23','US912810PV44',158.39
'2022-05-30','US912810PV44',158.6
'2022-06-06','US912810PV44',158.45
'2022-06-14','US912810PV44',158.95
'2022-06-20','US912810PV44',158.73
'2022-06-27','US912810PV44',158.76
'2022-07-04','US912810PV44',158.3
'2022-07-11','US912810PV44',158.13
'2022-07-18','US912810PV44',158.51
'2022-07-25','US912810PV44',158.89
'2022-08-01','US912810PV44',159.06
'2022-08-08','US912810PV44',158.26
'2022-08-15','US912810PV44',158.76
'2022-08-22','US912810PV44',158.91
'2022-08-29','US912810PV44',158.9
'2022-09-05','US912810PV44',158.2
'2022-09-12','US912810PV44',158.63
'2022-09-19','US912810PV44',158.42
'2022-09-26','US912810PV44',158.5
'2022-10-03','US912810PV44',158.48
'2022-10-10','US912810PV44',158.4
'2022-10-17','US912810PV44',158.35
'2022-10-24','US912810PV44',158.08
'2022-10-31','US912810PV44',174.394
'2022-11-07','US912810PV44',158.48
'2022-11-14','US912810PV44',158.43
'2022-11-21','US912810PV44',158.5
'2022-11-28','US912810PV44',158.88
'2022-12-05','US912810PV44',158.42
'2022-12-12','US912810PV44',159.22
'2022-12-19','US912810PV44',158.55
'2022-12-27','US912810PV44',158.79
'2023-01-02','US912810PV44',158.97
'2023-01-09','US912810PV44',158.49
'2023-01-16','US912810PV44',158.84
'2023-01-23','US912810PV44',158.26
'2023-01-30','US912810PV44',158.47
'2023-02-06','US912810PV44',159.01
'2023-02-13','US912810PV44',158.78
'2023-02-20','US912810PV44',158.7
'2023-02-27','US912810PV44',158.55
'2023-03-06','US912810PV44',158.56
'2023-03-13','US912810PV44',158.24
'2023-03-20','US912810PV44',158.46
'2023-03-27','US912810PV44',158.37
'2023-04-03','US912810PV44',158.56
'2023-04-11','US912810PV44',159.09
'2023-04-17','US912810PV44',159.38
'2023-04-24','US912810PV44',158.72
'2023-05-01','US912810PV44',158.32
'2023-05-08','US912810PV44',158.82
'2023-05-15','US912810PV44',158.44
'2023-05-22','US912810PV44',158.55
'2023-05-29','US912810PV44',158.82
'2023-06-05','US912810PV44',158.81
'2023-06-13','US912810PV44',158.58
'2023-06-19','US912810PV44',158.18
'2023-06-26','US912810PV44',158.32
'2023-07-03','US912810PV44',158.79
'2023-07-10','US912810PV44',158.51
'2023-07-17','US912810PV44',158.52
'2023-07-24','US912810PV44',158.63
'2023-07-31','US912810PV44',158.42
'2023-08-07','US912810PV44',158.32
'2023-08-14','US912810PV44',159.09
'2023-08-21','US912810PV44',158.54
'2023-08-28','US912810PV44',158.47
'2023-08-31','US912810PV44',158.68
'2018-10-08','US912810FS25',161.37
'2018-10-15','US912810FS25',161.38
'2018-10-22','US912810FS25',161.44
'2018-10-29','US912810FS25',161.51
'2018-11-05','US912810FS25',161.34
'2018-11-12','US912810FS25',161.59
'2018-11-19','US912810FS25',161.41
'2018-11-26','US912810FS25',161.71
'2018-12-03','US912810FS25',161.31
'2018-12-10','US912810FS25',161.47
'2018-12-17','US912810FS25',161.73
'2018-12-24','US912810FS25',161.52
'2018-12-31','US912810FS25',161.52
'2019-01-07','US912810FS25',161.71
'2019-01-14','US912810FS25',161.47
'2019-01-21','US912810FS25',161.65
'2019-01-28','US912810FS25',161.68
'2019-02-04','US912810FS25',161.58
'2019-02-11','US912810FS25',161.42
'2019-02-18','US912810FS25',161.37
'2019-02-25','US912810FS25',161.54
'2019-03-04','US912810FS25',161.63
'2019-03-11','US912810FS25',161.59
'2019-03-18','US912810FS25',161.41
'2019-03-25','US912810FS25',161.56
'2019-04-01','US912810FS25',161.38
'2019-04-08','US912810FS25',161.67
'2019-04-15','US912810FS25',161.56
'2019-04-23','US912810FS25',161.72
'2019-04-29','US912810FS25',161.55
'2019-05-06','US912810FS25',161.39
'2019-05-13','US912810FS25',161.4
'2019-05-20','US912810FS25',161.52
'2019-05-27','US912810FS25',161.64
'2019-06-03','US912810FS25',161.42
'2019-06-10','US912810FS25',161.65
'2019-06-17','US912810FS25',161.6
'2019-06-24','US912810FS25',161.56
'2019-07-01','US912810FS25',161.85
'2019-07-08','US912810FS25',161.62
'2019-07-15','US912810FS25',161.53
'2019-07-22','US912810FS25',161.59
'2019-07-29','US912810FS25',161.57
'2019-08-05','US912810FS25',161.3
'2019-08-12','US912810FS25',161.52
'2019-08-19','US912810FS25',161.56
'2019-08-26','US912810FS25',161.42
'2019-09-02','US912810FS25',161.75
'2019-09-09','US912810FS25',161.67
'2019-09-16','US912810FS25',161.73
'2019-09-23','US912810FS25',161.58
'2019-09-30','US912810FS25',161.43
'2019-10-07','US912810FS25',161.45
'2019-10-14','US912810FS25',161.03
'2019-10-21','US912810FS25',161.68
'2019-10-28','US912810FS25',161.64
'2019-11-04','US912810FS25',161.84
'2019-11-11','US912810FS25',161.12
'2019-11-18','US912810FS25',161.55
'2019-11-25','US912810FS25',161.39
'2019-12-02','US912810FS25',161.61
'2019-12-09','US912810FS25',161.28
'2019-12-16','US912810FS25',161.63
'2019-12-23','US912810FS25',161.5
'2019-12-30','US912810FS25',161.53
'2020-01-06','US912810FS25',161.44
'2020-01-13','US912810FS25',161.53
'2020-01-20','US912810FS25',161.44
'2020-01-27','US912810FS25',161.59
'2020-02-03','US912810FS25',161.6
'2020-02-10','US912810FS25',161.43
'2020-02-17','US912810FS25',161.51
'2020-02-24','US912810FS25',161.68
'2020-03-02','US912810FS25',161.76
'2020-03-09','US912810FS25',161.37
'2020-03-16','US912810FS25',161.49
'2020-03-23','US912810FS25',161.63
'2020-03-30','US912810FS25',162.21
'2020-04-06','US912810FS25',162.08
'2020-04-13','US912810FS25',161.36
'2020-04-20','US912810FS25',161.79
'2020-04-27','US912810FS25',161.69
'2020-05-04','US912810FS25',161.54
'2020-05-11','US912810FS25',161.48
'2020-05-18','US912810FS25',161.56
'2020-05-25','US912810FS25',161.49
'2020-06-01','US912810FS25',161.51
'2020-06-08','US912810FS25',161.58
'2020-06-15','US912810FS25',161.53
'2020-06-22','US912810FS25',161.47
'2020-06-29','US912810FS25',161.53
'2020-07-06','US912810FS25',161.33
'2020-07-13','US912810FS25',161.62
'2020-07-20','US912810FS25',161.51
'2020-07-27','US912810FS25',161.56
'2020-08-03','US912810FS25',161.51
'2020-08-10','US912810FS25',161.49
'2020-08-17','US912810FS25',161.52
'2020-08-24','US912810FS25',161.51
'2020-08-31','US912810FS25',161.58
'2020-09-07','US912810FS25',161.47
'2020-09-14','US912810FS25',161.43
'2020-09-21','US912810FS25',161.53
'2020-09-28','US912810FS25',161.52
'2020-10-05','US912810FS25',161.45
'2020-10-12','US912810FS25',161.56
'2020-10-19','US912810FS25',161.48
'2020-10-26','US912810FS25',161.52
'2020-11-02','US912810FS25',161.48
'2020-11-09','US912810FS25',161.45
'2020-11-16','US912810FS25',161.53
'2020-11-23','US912810FS25',161.47
'2020-11-30','US912810FS25',161.51
'2020-12-07','US912810FS25',161.49
'2020-12-14','US912810FS25',161.45
'2020-12-21','US912810FS25',161.54
'2020-12-29','US912810FS25',161.53
'2021-01-04','US912810FS25',161.48
'2021-01-11','US912810FS25',161.56
'2021-01-18','US912810FS25',161.5
'2021-01-25','US912810FS25',161.52
'2021-02-01','US912810FS25',161.51
'2021-02-08','US912810FS25',161.41
'2021-02-15','US912810FS25',161.52
'2021-02-22','US912810FS25',161.54
'2021-03-01','US912810FS25',161.51
'2021-03-08','US912810FS25',161.5
'2021-03-15','US912810FS25',161.49
'2021-03-22','US912810FS25',161.47
'2021-03-29','US912810FS25',161.35
'2021-04-05','US912810FS25',161.5
'2021-04-12','US912810FS25',161.44
'2021-04-19','US912810FS25',161.52
'2021-04-26','US912810FS25',161.54
'2021-05-03','US912810FS25',161.38
'2021-05-10','US912810FS25',161.57
'2021-05-17','US912810FS25',161.49
'2021-05-24','US912810FS25',161.51
'2021-05-31','US912810FS25',161.5
'2021-06-07','US912810FS25',161.58
'2021-06-14','US912810FS25',161.43
'2021-06-21','US912810FS25',161.5
'2021-06-28','US912810FS25',161.56
'2021-07-05','US912810FS25',161.49
'2021-07-12','US912810FS25',161.49
'2021-07-19','US912810FS25',161.22
'2021-07-26','US912810FS25',161.48
'2021-08-02','US912810FS25',161.59
'2021-08-09','US912810FS25',161.57
'2021-08-16','US912810FS25',161.44
'2021-08-23','US912810FS25',161.59
'2021-08-30','US912810FS25',161.55
'2021-09-06','US912810FS25',161.39
'2021-09-13','US912810FS25',161.47
'2021-09-20','US912810FS25',161.48
'2021-09-27','US912810FS25',161.49
'2021-10-04','US912810FS25',161.57
'2021-10-11','US912810FS25',161.43
'2021-10-18','US912810FS25',161.47
'2021-10-25','US912810FS25',161.38
'2021-11-01','US912810FS25',161.6
'2021-11-08','US912810FS25',161.34
'2021-11-15','US912810FS25',161.32
'2021-11-22','US912810FS25',161.36
'2021-11-29','US912810FS25',161.5
'2021-12-06','US912810FS25',161.69
'2021-12-13','US912810FS25',161.19
'2021-12-20','US912810FS25',161.46
'2021-12-28','US912810FS25',161.54
'2022-01-03','US912810FS25',161.47
'2022-01-10','US912810FS25',161.33
'2022-01-17','US912810FS25',161.65
'2022-01-24','US912810FS25',161.38
'2022-01-31','US912810FS25',161.52
'2022-02-07','US912810FS25',161.18
'2022-02-14','US912810FS25',161.33
'2022-02-21','US912810FS25',161.44
'2022-02-28','US912810FS25',161.35
'2022-03-07','US912810FS25',161.27
'2022-03-14','US912810FS25',161.2
'2022-03-21','US912810FS25',161.6
'2022-03-28','US912810FS25',161.37
'2022-04-04','US912810FS25',161.73
'2022-04-11','US912810FS25',161.02
'2022-04-19','US912810FS25',161.15
'2022-04-26','US912810FS25',160.91
'2022-05-02','US912810FS25',161.32
'2022-05-09','US912810FS25',161.35
'2022-05-16','US912810FS25',161.58
'2022-05-23','US912810FS25',161.21
'2022-05-30','US912810FS25',161.46
'2022-06-06','US912810FS25',161.41
'2022-06-14','US912810FS25',161.77
'2022-06-20','US912810FS25',161.57
'2022-06-27','US912810FS25',161.65
'2022-07-04','US912810FS25',161.17
'2022-07-11','US912810FS25',160.89
'2022-07-18','US912810FS25',161.33
'2022-07-25','US912810FS25',161.82
'2022-08-01','US912810FS25',161.92
'2022-08-08','US912810FS25',161.06
'2022-08-15','US912810FS25',161.52
'2022-08-22','US912810FS25',161.82
'2022-08-29','US912810FS25',161.69
'2022-09-05','US912810FS25',160.93
'2022-09-12','US912810FS25',161.5
'2022-09-19','US912810FS25',161.34
'2022-09-26','US912810FS25',161.35
'2022-10-03','US912810FS25',161.44
'2022-10-10','US912810FS25',161.22
'2022-10-17','US912810FS25',161.18
'2022-10-24','US912810FS25',160.86
'2022-10-31','US912810FS25',177.639
'2022-11-07','US912810FS25',161.35
'2022-11-14','US912810FS25',161.24
'2022-11-21','US912810FS25',161.46
'2022-11-28','US912810FS25',161.72
'2022-12-05','US912810FS25',161.2
'2022-12-12','US912810FS25',162.12
'2022-12-19','US912810FS25',161.35
'2022-12-27','US912810FS25',161.57
'2023-01-02','US912810FS25',161.88
'2023-01-09','US912810FS25',161.36
'2023-01-16','US912810FS25',161.78
'2023-01-23','US912810FS25',161.21
'2023-01-30','US912810FS25',161.34
'2023-02-06','US912810FS25',161.81
'2023-02-13','US912810FS25',161.64
'2023-02-20','US912810FS25',161.6
'2023-02-27','US912810FS25',161.39
'2023-03-06','US912810FS25',161.41
